nGram,size,mormonFreq,nonMormonFreq
sea which the,3,1,1
were confounded,2,1,1
so did,2,1,3
then shall,2,63,5
and the name of the,5,1,12
of the waters,3,6,13
and cast it,3,1,1
saw a,2,4,1
people neither,2,1,1
thirteenth,1,4,6
bands,1,27,3
men whom,2,3,1
esteemed,1,8,1
and gold,2,3,5
sought to,2,37,1
unto the,2,784,57
about four hundred and fifty,5,1,1
stand,1,109,1
opposed,1,1,1
waste,1,14,5
forbidden,1,22,1
thus in,2,8,1
establishment,1,1,1
wickedness in,2,3,1
witness,1,39,1
bowed,1,12,1
return from,2,2,1
destroy the people,3,3,1
have suffered these,3,2,1
they sought to,3,7,1
began to put,3,2,1
as it were the voice,5,1,1
use,1,15,5
honor of,2,1,2
hither,1,22,1
take away,2,35,1
decree of,2,2,5
against the king,3,5,4
which from,2,2,2
tell it,2,2,1
were with,2,20,7
or his,2,1,1
part of the year,4,1,1
to other,2,1,1
amongst us,2,2,1
was like,2,6,5
together their,2,6,2
preacher,1,1,1
preached,1,16,1
get into,2,4,2
thou done,2,6,1
field of battle,3,2,1
stain,1,4,1
many thousand,2,3,3
afraid of,2,5,3
drink of the,3,2,2
were compelled,2,10,6
the captains,2,1,12
benefit,1,4,4
put his,2,3,2
shadow of,2,8,2
second year of,3,7,2
space of three hours,4,4,3
come to,2,148,5
sons of,2,52,15
were willing,2,2,1
the holy,2,206,3
the return,2,1,1
prepared to,2,13,7
their plans,2,2,1
his ears,2,1,2
sorrow,1,52,4
for an inheritance,3,2,2
your fathers,2,16,2
in what,2,3,1
people began,2,25,2
shalt not steal,3,1,1
go not out,3,1,2
wolf,1,4,3
taken them,2,2,1
falling upon,2,1,1
thirty and sixth,3,3,1
a great number,3,5,1
in the book of,4,3,6
the bottom,2,2,2
was in a,3,3,1
when he was,3,3,2
way to the,3,1,1
and ninety,2,1,1
and the people of,4,17,6
fulfilled the,2,1,1
hundred and fifty,3,2,4
and extolled,2,1,1
armies into the,3,2,1
industry,1,2,2
their cries and their,4,1,1
verily,1,76,8
even that,2,35,1
yoke of,2,7,1
were one,2,4,1
brow,1,1,1
plans in,2,1,1
have we not,3,3,1
unto him the,3,13,1
returned to,2,24,8
spirit,1,277,11
the part of the,4,4,1
of death,2,43,12
frightened at,2,1,1
there were a,3,9,1
the true,2,32,2
when a,2,4,2
grounds,1,4,1
seven,1,6,24
long,1,63,5
is not,2,83,2
again with,2,8,2
womb,1,5,1
fall into the,3,8,2
which he was,3,3,1
about three,2,2,14
hath smiled,2,1,1
it not,2,45,6
the hope,2,3,1
their roaring,2,1,3
to take his,3,1,1
they rushed,2,1,2
landing,1,1,1
all those things which,4,1,1
go forth in the,4,1,1
that destruction,2,2,1
not his,2,8,3
wool,1,1,2
plant in,2,1,1
the people,2,899,167
and it was like,4,1,2
the song,2,1,1
command in,2,1,1
the lord who is,4,1,1
war with,2,3,1
was peace,2,4,3
were obliged,2,6,1
afraid for,2,1,1
wood,1,10,3
to go into,3,2,2
the earth with,3,5,1
the sons,2,52,10
now the loss of,4,1,2
the wounds of,3,2,3
to the mercy,3,1,3
lose,1,20,1
work,1,138,21
the soul,2,16,1
were astonished beyond,3,1,2
a valley and,3,2,1
were like,2,1,4
not been,2,32,2
word,1,315,6
hope for,2,8,1
lord,1,1575,25
his mind and,3,1,1
david of old,3,1,1
the hour,2,1,3
into their houses and,4,1,1
ships of the,3,1,19
near the,2,26,5
be lost,2,4,1
their arms,2,15,3
given unto them,3,12,2
in battle,2,3,18
of the king to,4,1,5
one man,2,7,5
many of their,3,21,1
loud,1,10,11
was a righteous man,4,1,1
was given unto,3,7,1
their army,2,3,3
that he might be,4,4,1
he even,2,1,3
themselves together and,3,10,2
go forth and,3,22,1
in all the,3,50,1
murdered,1,28,2
corn and,2,2,1
first began,2,1,1
prevailed,1,1,3
they could,2,58,6
and they fled into the,5,1,1
not bear,2,6,1
and the country,3,1,2
attacked by,2,1,1
and on the,3,23,14
were none,2,5,3
evil spirit and,3,1,1
loss,1,34,26
lost,1,48,12
about fifty,2,1,1
the friends,2,4,4
and they fled,3,9,3
are they not,3,3,6
come down from heaven,4,2,1
their wisdom,2,4,2
attempted to,2,1,1
shores of,2,1,9
were bound,2,7,1
him of the,3,1,1
the arms of,3,8,3
stolen,1,3,2
in whom,2,8,2
preparing,1,17,1
they murdered,2,2,1
of the earth and,4,41,2
love,1,57,2
whom were the,3,1,1
called after the,3,7,4
the heart,2,16,6
time shall come when the,5,1,1
of nevertheless the,3,1,1
the fish,2,1,2
upon the waters of the,5,2,11
desolate,1,22,1
in the very,3,2,1
day and a,3,3,1
the heard,2,1,1
rushed,1,2,10
command of,2,9,2
written by the,3,7,1
two of the,3,3,7
the fire,2,33,10
grave,1,19,1
easy prey,2,1,2
come in,2,19,1
themselves among,2,1,1
captives of,2,2,5
had made,2,49,11
and slaying,2,1,1
instead,1,12,2
were but few,3,4,1
the right nor,3,3,1
themselves in their might,4,1,1
hundred years,2,16,2
as well as,3,17,3
lengthened out,2,1,1
clouds,1,2,6
upon them they,3,4,2
away in a,3,1,1
of the eighteenth,3,2,1
not meet,2,1,1
to the land of,4,91,6
vexation,1,1,2
how they,2,3,1
yet they were,3,5,1
went down to,3,2,1
yea she,2,1,1
such as,2,17,2
should we,2,1,2
was wounded and,3,1,2
wine and,2,7,5
hair of,2,4,1
of war they,3,2,1
to cross the river,4,1,1
brethren and,2,59,2
faith of the,3,2,1
shall be no,3,13,1
king and it came,4,1,1
the dreadful,2,1,3
that your blood,3,1,1
shall be my,3,4,2
and he fell,3,3,2
the name of their,4,1,3
will i,2,81,5
arrive in time,3,1,1
was terrible,2,1,2
by and the,3,1,1
and spake unto them,4,1,2
wind and,2,1,2
agreed,1,5,5
the darkness,2,5,1
he went forth,3,17,1
dyed,1,2,1
to day,2,10,1
learn,1,17,3
and take him,3,1,1
instruct,1,1,1
of the earth,3,137,22
before them that they,4,1,1
said of,2,1,1
forth into,2,30,3
his men that,3,3,2
the appointed,2,1,1
sufficiently,1,18,1
and placed,2,2,4
of mighty,2,1,3
and the strength of,4,1,1
him into,2,15,1
was like unto the,4,4,3
forget the,2,4,1
were set,2,6,1
hands in,2,2,1
he might be,3,4,1
king and he,3,8,1
who were not slain,4,5,1
king his,2,1,2
of the land,3,294,28
man whose name was,4,6,10
to heaven and,3,2,1
noted,1,1,1
had many,2,14,1
of war that,3,1,3
with his own,3,5,2
respect the,2,1,1
and fro upon,3,2,1
voice of thunder and the,5,1,1
sides,1,10,7
useful,1,2,1
pride of,2,30,7
of all men,3,10,1
desperately,1,1,2
least,1,4,1
these men,2,6,3
of filthy,2,1,1
was the chief captain,4,1,5
the mouths of the,4,2,2
them in the,3,30,5
the days that,3,1,1
tribute to,2,4,1
preservation of the lives of,5,1,1
the goodness,2,12,2
he said unto,3,85,1
were also,2,20,1
came to pass that while,5,9,1
were slain with,3,1,1
king and it,3,2,1
upon the other,3,2,2
he was a,3,22,5
fell upon,2,7,15
their fruits,2,2,1
such a thing,3,1,1
that when they had come,5,2,1
a sling,2,1,1
and they all,3,6,1
leave,1,20,1
said lo,2,1,5
to bring them,3,1,1
his fathers,2,12,4
of destruction and,3,1,6
we are,2,43,4
do the,2,11,1
brave,1,1,79
had heard that,3,2,1
prepared his,2,2,3
the people were gathered together,5,1,1
take care of,3,1,1
in search,2,4,3
the king for they,4,1,2
the charge of the,4,1,3
men with,2,6,2
weapons,1,55,19
for the thing,3,1,1
graven,1,6,1
be called,2,29,1
to die,2,4,1
to pass upon,3,1,1
flee from before,3,4,1
down to the,3,38,7
of saying,2,2,1
make him,2,6,2
the reward of,3,2,1
a mock,2,3,1
linen,1,9,1
was put,2,1,2
pass that when the,4,34,1
the fierceness,2,2,3
into their hearts and,4,1,1
a rod,2,7,1
with boldness and,3,2,1
of the armies,3,5,2
thou wilt,2,28,2
to drive them out,4,3,1
foolish and,2,6,1
lamentations,1,3,1
god of hosts,3,5,2
himself in,2,8,4
by the hand of,4,47,1
governor of this,3,3,1
work with,2,3,3
he put,2,5,4
of its,2,8,2
rights,1,17,1
laws of the,3,2,2
search of the,3,3,1
the presence of the,4,24,1
known for,2,1,1
in the light,3,5,1
were again,2,5,3
declared,1,25,3
given a,2,2,1
to return,2,11,4
and return,2,6,2
and they came,3,20,2
his soldiers,2,2,1
they shall obtain mercy,4,1,1
followers,1,7,2
with the blood,3,2,4
the advantage,2,2,1
wrongfully,1,1,1
behold the earth,3,1,1
given unto the,3,4,1
the regions,2,5,1
the wisdom of the,4,3,1
not those,2,1,1
saying if ye,3,1,1
men even,2,5,1
up to the,3,23,2
running,1,5,2
heights of,2,1,3
and they are,3,45,2
and made,2,15,18
their whole,2,3,3
let down,2,2,1
them across the,3,1,1
brass,1,37,7
made an end of speaking,5,15,1
shall,1,2489,84
across the great waters,4,1,1
in a situation,3,1,1
who were in the,4,33,1
forth with all,3,1,1
same year in which,4,1,2
shalt,1,105,4
to get upon the,4,1,1
they were overshadowed,3,2,1
put into the,3,1,1
prepared themselves,2,2,4
assembled together,2,3,7
in the fiftieth,3,1,1
prisoners were,2,3,2
called,1,209,164
shame,1,8,1
to the pleasure of the,5,1,1
saying if ye will,4,1,1
naked,1,16,1
of silver,2,20,12
the twenty and ninth,4,5,1
said to,2,3,2
ten thousand,2,11,6
an end of,3,40,2
known among,2,3,3
had gathered themselves together in,5,1,1
people are,2,2,2
waves,1,8,1
a day and,3,1,1
god which,2,39,1
one with another,3,29,2
were called and,3,6,1
for where,2,1,1
into the waters of,4,5,2
down before the,3,2,1
fallen from heaven,3,3,1
the spot,2,1,1
suffer these,2,3,1
was like unto,3,5,5
chief governor,2,4,17
who slew them,3,1,1
as a dream,3,1,1
is one,2,12,1
of those,2,89,5
the prisoners that,3,1,2
when it,2,14,1
the slaughter,2,4,8
recovered,1,3,2
of the king his,4,1,2
the age,2,1,1
ye receive the,3,1,1
countenance,1,6,1
through the,2,58,7
upon the children,3,5,2
enemy,1,20,8
despised,1,10,1
another,1,122,42
farther,1,1,1
bring them to,3,4,1
never known,2,1,1
that in the same,4,2,1
could not prevail against,4,1,1
when he,2,48,21
any thing,2,3,1
and five of,3,1,1
might,1,463,57
in our,2,18,1
the air,2,11,17
second year of the,4,7,2
they were exceedingly rejoiced,4,1,1
servants,1,73,72
received in,2,1,2
name of the place,4,4,1
a great city,3,2,2
to make,2,24,5
the cunning of,3,3,1
he divided,2,1,1
and the very,3,3,1
these men are,3,2,1
shall be as,3,21,1
for the space of forty,5,2,1
one another with,3,2,3
in the fulness,3,5,1
great abundance,2,1,1
days even,2,2,1
and he looked,3,2,1
and they cast,3,5,1
shall be given unto,4,6,1
there were an,3,1,1
out for,2,1,2
and they fought,3,3,2
the language of the people,5,5,1
and make,2,9,6
along the,2,1,15
by which,2,27,1
known in,2,4,2
and all the,3,28,15
fields,1,12,2
as the sand,3,3,2
dwelt,1,33,6
in like,2,1,1
dwell,1,57,6
weapons of war to defend,5,2,1
white,1,27,7
them prisoners of war,4,1,1
fifth day of,3,2,6
and we will,3,24,1
governors,1,1,2
children who,2,4,2
war,1,132,98
double,1,1,1
the space of,3,80,21
was,1,1581,633
hundred and,2,46,34
wax,1,28,3
for more,2,1,4
entrusted,1,5,1
way,1,147,10
of the land and the,5,5,1
fall into the hands,4,6,2
swift and,2,1,1
a swift,2,1,2
might not,2,44,6
the second month,3,3,6
object of,2,3,2
command of his,3,1,1
a most,2,2,1
give you,2,4,1
saw the men,3,1,1
destroy his,2,6,1
houses and,2,8,3
poured out,2,14,4
so shall ye,3,3,1
said for,2,1,1
and power,2,14,2
all in,2,4,1
and tell the,3,1,1
and many,2,72,8
the strength,2,33,7
great,1,682,199
of the king had,4,1,3
happened,1,15,28
the south that,3,1,1
about to,2,66,2
return to the,3,11,1
in your,2,54,1
the names of those who,5,2,2
sent a message,3,1,1
peaceable,1,2,2
them in the land,4,4,1
may the,2,15,1
rage,1,1,3
is like,2,3,1
and caused them to,4,1,1
were more,2,11,5
might have,2,30,3
committing a,2,1,1
of the forest and,4,1,1
that there was a,4,9,2
was condemned,2,1,1
one against,2,5,4
quickly,1,4,7
and the fowls,3,1,1
and as a,3,6,1
out in,2,12,1
to all the,3,4,1
the and,2,211,18
the south and from,4,1,1
in sackcloth and,3,1,1
a truth,2,2,4
known to,2,5,1
the came,2,7,1
king had,2,23,4
fair daughters of,3,1,4
pass when,2,11,5
should be,2,267,2
wise men and,3,1,4
people and,2,146,2
the name,2,117,38
they had pitched their tents,5,1,1
the camp,2,12,7
in writing,2,7,1
of and were,3,2,1
into the hands of,4,31,12
because they had,3,4,1
desolation and,2,7,2
their leaves,2,1,1
to rise up,3,1,1
were light,2,1,1
answered and said unto,4,3,2
gain,1,49,1
coming of a,3,1,1
laughed,1,1,3
to defend themselves against,4,7,1
as they,2,58,32
glory shall be,3,1,1
other parts,2,1,1
had taken them,3,1,1
been known among the,4,1,1
they departed and went,4,1,2
yea the,2,51,1
gall,1,5,1
good and evil and,4,1,1
the fifth day,3,2,4
he gave unto them,4,2,1
who,1,1206,125
down unto,2,16,1
calf and,2,2,1
south on,2,1,1
hands,1,197,33
fire and,2,46,18
they might,2,191,22
other side of the,4,2,3
south of,2,8,3
the arm,2,4,1
took a,2,4,2
the ark,2,1,1
of one of the,4,1,2
of thunder and the,4,1,1
dwelt upon,2,2,1
looked for,2,1,2
interpretation,1,9,3
of false,2,3,1
smote,1,26,10
memory of,2,4,1
for battle,2,2,4
a little before,3,1,2
leaped,1,1,1
they returned,2,15,2
the camp of,3,12,6
his army and,3,7,2
are like unto,3,1,1
and a ruler over,4,5,1
in with,2,4,6
out of,2,365,23
thine ears,2,1,1
plains of,2,5,3
of israel in the,4,3,1
proud,1,13,2
none to,2,6,2
with their swords,3,4,1
had been taken,3,9,1
familiar,1,3,2
the children,2,178,18
a sin,2,1,1
days when,2,4,1
which bore the,3,1,1
they had given unto,4,1,1
prove,1,10,1
went with him,3,3,1
above his,2,1,1
but their,2,1,1
which,1,2217,234
written in the book of,5,2,5
free to,2,2,1
it with,2,13,2
forth upon,2,10,1
come down from,3,2,1
saith thou,2,1,1
laws of the land,4,2,2
men round,2,1,1
never,1,86,7
all to,2,2,1
to return to his,4,1,1
the storm,2,5,1
out to,2,10,11
and sixth year,3,20,1
of joy,2,4,2
the of the,3,23,18
in the wilderness,3,109,1
shall there be,3,3,1
a large,2,17,2
shall be called the,4,5,1
men who were,3,6,4
he gave the,3,1,1
the spirits,2,6,1
the thirty and sixth year,5,3,1
the angel,2,60,2
they shall be called the,5,1,1
joined the,2,4,2
won,1,1,1
who brought,2,1,1
at this,2,43,3
the children of,3,172,17
cry of,2,5,1
to their camp,3,1,1
a strong,2,8,20
the beauty,2,3,1
their loss,2,1,1
when it was,3,5,1
former,1,3,1
gave unto them,3,6,2
mightily,1,17,3
pass in the second,4,1,2
bread and meat,3,1,1
were called,2,38,8
and third,2,13,2
going down of,3,2,3
skill,1,2,4
accomplished,1,5,3
they sent,2,9,7
for she,2,2,3
our forefathers,2,2,2
the captive,2,2,1
they regard,2,1,1
city even,2,1,1
but there,2,20,1
of war yea,3,1,1
her and,2,4,6
the lord that,3,50,1
destroy my,2,7,1
north and in the,4,4,1
so as,2,2,3
stirring up,2,2,2
possession of a,3,1,1
gave,1,92,31
before them that,3,1,1
dwell upon,2,2,1
become,1,145,13
limbs,1,5,1
having a,2,8,1
saw the wickedness,3,1,1
them by their,3,1,2
of the great deep,4,3,9
our wives and our,4,5,1
they built,2,2,2
souls even,2,1,1
after they were,3,6,2
from the time they,4,4,1
women and children who,4,2,1
knew,1,94,11
beat upon,2,5,1
them and drove,3,2,2
these things and more,4,1,1
men of were,3,1,1
is evil,2,7,1
which in the,3,1,11
caught in a,3,1,1
lawful,1,3,1
lord will,2,36,1
as a thief,3,1,1
to follow after,3,1,2
them yea,2,41,1
like unto the men,4,1,1
to those who,3,9,1
sending,1,3,1
at the same,3,2,1
conduct of,2,1,2
had spoken unto them,4,6,1
fourteen years,2,1,1
the rest of the,4,9,4
they called the,3,7,3
but every,2,2,1
and the whole face,4,3,1
time the,2,15,14
repented,1,35,2
account of,2,55,4
preachers,1,1,1
and all kinds,3,1,1
slaughter of,2,1,1
city with,2,5,1
the people from,3,1,1
to put them,3,4,1
side and,2,3,1
eye of,2,5,2
spilt in,2,1,1
so for,2,1,1
handed down,2,18,2
the dead,2,58,5
good even,2,1,1
which is the,3,25,1
voices and,2,1,1
gathered together their,3,3,2
year that they,3,1,1
into their hands,3,7,5
nevertheless when,2,2,1
unto the voice,3,12,3
possessed,1,24,1
head,1,59,6
to come unto the,4,3,1
whilst,1,3,14
hearts of the,3,49,6
the river,2,40,53
to pass that the army,5,3,1
called the and,3,2,2
more numerous than the,4,1,1
which thou shalt,3,1,1
so he,2,7,12
returned from the,3,2,1
the or the,3,6,1
nay they,2,4,1
when the heard these,4,1,1
while,1,84,13
that,1,6888,393
the name of,3,107,33
tongues,1,22,2
than,1,131,63
and scattered the,3,2,1
in the days of old,5,1,1
mightier,1,5,2
a man whose,3,8,4
the power of,3,135,1
eye to,2,6,1
thee,1,290,8
then,1,224,22
by who,2,3,1
wickedness of his,3,1,2
them,1,2651,340
thy name,2,6,1
so it,2,7,14
king he,2,2,2
nations for,2,2,1
which was in the,4,14,1
rush upon,2,1,1
the lord god of hosts,5,5,2
animals of,2,3,1
children who were,3,1,1
about two thousand,3,1,3
out of her,3,2,2
according to his,3,69,1
seal,1,13,1
by the strength of his,5,1,1
they took their,3,11,2
set their,2,7,3
they might have been,4,1,1
heal,1,12,3
shed the blood of,4,6,1
the deep,2,2,7
king in,2,4,6
and the slain,3,1,14
hear,1,103,2
was slain for,3,1,1
governor and,2,1,9
heat,1,7,5
thirty and ninth year,4,2,1
about his,2,8,2
vengeance upon the,3,1,1
said unto the,3,30,2
of other nations,3,1,3
started,1,4,1
and i myself,3,2,1
of the vessels,3,1,12
away and they,3,4,1
single,1,3,3
about two hundred,3,1,15
by the people to,4,1,1
hearkened not,2,1,1
as a man his,4,2,1
shall be done unto,4,5,1
upon the land and,4,6,2
themselves together in the,4,2,1
they,1,4491,577
compelled,1,20,26
covenant,1,100,11
proclamation,1,17,5
they repented,2,7,1
the poor and,3,8,4
souls,1,91,8
deliverance from,2,1,1
samuel,1,17,11
it was like unto the,5,1,1
we can,2,21,1
he ran,2,1,1
by the people of,4,10,1
till the,2,16,1
this,1,1436,104
six hundred and,3,1,1
the king which,3,1,6
kind of,2,2,1
army to go against,4,1,1
make it,2,7,1
know,1,480,2
neither are,2,1,2
sick and,2,12,6
closed,1,2,1
out of his,3,6,2
was given unto him,4,1,1
he is a,3,12,1
armies into,2,3,1
to construct,2,1,3
generations,1,19,2
hearken,1,85,1
tents and their,3,1,1
done by the,3,2,1
seen,1,114,1
the ship and,3,1,2
were in this,3,1,2
things they,2,6,3
fifteenth,1,5,8
and opened,2,3,3
the lord fell upon,4,1,1
came down upon,3,1,2
the ways of,3,27,1
should not be,3,10,1
of the poor,3,4,2
nay thou,2,1,1
hand and,2,37,1
began to prepare,3,1,1
had followed after,3,1,1
until he came,3,2,1
delivered unto,2,9,1
separate,1,6,1
thy strength,2,3,1
ball of,2,1,1
twenty and third,3,2,2
cast him into,3,3,1
thus had,2,7,1
whither he,2,5,2
called the name,3,4,1
prophets,1,123,4
about and they,3,2,1
king of,2,57,11
had as,2,1,2
gospel and,2,6,2
and were convinced,3,2,1
an army,2,20,1
give them,2,4,1
for in the,3,2,1
in the land of,4,88,8
among whom,2,4,1
