nGram,size,mormonFreq,nonMormonFreq
lord of that servant shall,5,1,1
thy coming and of the,5,1,1
seth lived,2,2,2
hand of god,3,2,16
shall cover the,3,1,3
speak these,2,1,5
with an oath,3,1,9
departed from the presence,4,1,2
get thee out,3,1,5
shall divide the,3,1,6
day that god created,4,1,2
and why it was,4,1,1
of the earth and to,5,2,1
and of the earth,4,2,3
of the famine,3,1,3
of the lord god,4,2,31
in such,2,1,5
son jesus christ,3,1,5
saying wilt thou,3,1,1
will give unto thy,4,1,1
brought of,2,2,3
mercy,1,4,276
great in,2,1,13
it saying,2,1,3
commandments that,2,1,1
shall not eat,3,2,18
virtuous,1,2,3
the beasts of the,4,2,43
which i spake unto,4,1,2
to pass from the,4,1,1
and multiply and replenish,4,2,2
in the midst of my,5,1,7
man in the likeness of,5,1,1
in due season,3,1,8
place where we,3,1,1
cattle and over,3,2,1
god i have,3,2,9
beasts,1,5,156
good and evil thou,4,2,1
god and he,3,4,14
his spirit that,3,1,2
be able to,3,2,37
men,1,69,1677
met,1,1,45
oven and all the proud,5,1,1
shall present,2,1,4
another law,2,1,1
many be offended and shall,5,1,1
were so,2,1,11
being angry,2,1,1
pass but,2,1,2
my mother,2,3,36
and said let us,4,1,2
repented of the evil which,5,1,1
ye here,2,1,8
stretched forth his,3,1,10
the disciples came unto him,5,1,1
the seventh,2,7,112
and the fowls of the,5,1,9
the doors,2,1,53
the messenger,2,8,14
defer,1,1,3
tree of the garden thou,5,2,1
the likeness,2,1,25
taken for dust,3,1,1
was needful,2,1,2
breathed into his nostrils,4,2,1
their righteousness,2,1,3
there be lights,3,1,1
thing that,2,7,88
portion with,2,1,3
on the face of,4,1,4
sat upon,2,1,20
our hands because,3,1,1
to preach,2,1,18
the lord had commanded,4,1,14
thick and,2,1,1
thy desire,2,1,2
for a season,3,2,9
who in the,3,1,5
rejoiced,1,4,45
the midst of my,4,1,9
holds,1,1,21
all these words,3,1,25
this thou shalt,3,1,5
saith the lord of hosts,5,1,123
they were of,3,1,3
his portion with the hypocrites,5,1,1
were to,2,2,13
city after the name,4,1,1
believe,1,27,143
the spring of,3,1,2
danger,1,1,7
they shall have,3,1,10
when he not,3,1,2
found grace,2,1,18
father of such as,4,1,1
out of their,3,1,49
in the world i,4,1,2
they were no,3,1,3
and righteousness and,3,1,5
i came to the,4,1,1
were not so,3,1,1
were on,2,1,28
be thought a,3,1,1
and then shall all the,5,1,1
the commandments which,3,1,5
of soul,2,1,2
were of,2,1,75
the woman yea hath god,5,1,1
comfort us concerning our work,5,1,1
the serpent said unto the,5,1,1
rest but,2,1,3
shall dwell,2,2,57
were no,2,2,9
that time and,3,1,5
to the appointment of,4,1,1
me and told,3,1,2
the things,2,2,132
when he not for,4,1,2
the truth of all,4,1,1
by mine,2,1,6
say in his heart,4,1,2
shall be opened and,4,1,4
let it divide,3,1,1
were my,2,1,1
a man hand,3,1,3
brass and iron,3,1,6
with another,2,2,12
the earth and that,4,1,5
spake unto moses saying behold,5,2,1
tree of knowledge,3,3,1
neither let,2,1,22
they were in,3,3,14
by means of,3,1,2
journeyed going on still,4,1,1
from among the people,4,2,4
appoint him,2,1,3
that through the,3,1,1
and he became,3,1,6
the day that shall,4,1,2
and upon,2,2,223
that your flight be not,5,1,2
allow,1,1,3
god to be,3,1,3
whom cain slew,3,1,1
herb yielding,2,3,2
sought their,2,1,4
remnant of the,3,1,21
proper,1,1,4
both naked the man and,5,2,1
of angels and,3,2,2
are yet,2,1,10
came down and,3,1,6
brought forth out,3,1,10
be above,2,1,7
two shall be,3,2,1
lo a,2,1,8
lord of hosts that,4,1,9
lo i,2,1,30
my father and,3,2,38
and from thy kindred and,5,1,2
thee and thou shalt be,5,1,8
be among,2,1,12
who am i that i,5,1,1
place where he,3,1,12
of the heavens shall,4,1,1
deal of,2,1,4
forth abundantly the moving creature,5,1,1
people that,2,3,174
fathers even the,3,1,1
and god said unto noah,5,1,2
the court,2,1,74
will do all,3,1,3
the days of jared,4,1,1
one thousand,2,5,6
man found,2,1,1
and i have,3,4,64
of the earth and he,5,2,4
send thine,2,1,1
had spoken,2,3,39
and the power,3,1,8
all the beasts of the,5,1,9
their hearts and,3,2,3
waters brought forth abundantly,4,1,1
they should repent,3,2,1
if he,2,1,127
i rule,2,1,1
and i know thee,4,1,1
thy sake in sorrow,4,1,1
of by the,3,1,10
tabernacle and it,3,1,1
the manner of the,4,4,15
all the holy angels,4,1,1
the fear of,3,2,52
god doth,2,1,9
dwelt in the land of,5,1,7
the wickedness of my,4,1,1
speaking unto him,3,1,1
ages,1,1,4
from my father house that,5,1,1
the lord jesus christ,4,1,28
other times,2,1,7
which were under,3,1,1
in an,2,3,38
when the lord had,4,1,1
turn ye,2,1,11
thee moses,2,2,1
unto the god of,4,2,12
in at,2,1,14
if it,2,1,97
punishment is greater than i,5,1,1
in as,2,1,3
and he a city and,5,1,1
to their fathers,3,1,9
writing,1,1,38
and the gold,3,1,20
the angels of,3,1,10
they believed,2,1,9
and i know them,4,1,1
heavenly,1,5,23
of egypt to,3,1,21
of god the,3,1,17
taken out of,3,2,10
whole earth,2,2,28
to his offering he,4,1,1
altogether,1,1,29
for all flesh,3,2,2
and in the garden,4,1,1
unto noah the end,4,1,1
made i,2,2,1
unto my voice,3,3,6
the people but,3,2,4
noah found grace in,4,1,1
this month,2,1,6
it and have dominion,4,1,1
a loud voice and,4,2,10
take away my life,4,3,2
must come,2,1,2
any person,2,2,10
of the morning,3,1,11
of the garden of eden,5,1,1
blood of,2,5,110
that ye may,3,2,92
turn to,2,1,20
she was,2,3,63
me she gave me,4,1,1
of wars and,3,2,3
the tribulation,2,3,1
to the earth before,4,1,2
die for god doth know,5,1,1
deceive me,2,1,1
perfection,1,1,11
shall come that,3,1,1
and to divide,3,1,1
who is the,3,1,19
said in my heart,4,1,1
and fifty years,3,1,4
lord spake unto moses,4,1,105
voice speaking,2,2,1
the knowledge of,3,1,28
over the cattle and over,5,2,1
to take away his,4,1,2
shall not see me henceforth,5,1,1
passed from,2,1,7
of the garden thou freely,5,2,1
image in the image,4,2,1
to pass the,3,1,12
earth and all the,4,1,4
the lord had spoken,4,1,9
endure all,2,1,1
and yet thou,3,1,4
and adam knew his wife,5,2,1
fifteen years and begat,4,1,1
seventh day,2,3,52
evil against,2,1,17
it an,2,1,4
say unto you this is,5,1,1
had seen a vision,4,5,1
cattle and above every beast,5,1,1
conception,1,1,3
it at,2,1,17
it as,2,1,28
son and he called his,5,3,7
of god hath,3,1,6
life and,2,8,67
it be,2,1,229
the woman what,3,1,2
and forty years,3,1,4
his nostrils the breath,4,2,1
the people and,3,2,125
visit them and,3,1,1
zion to,2,1,3
days of the,3,1,35
name which,2,1,9
of you lack,3,1,1
it by,2,1,29
thereof and the rib which,5,1,1
in all the world,4,1,2
a firmament in the midst,5,1,1
down into the,3,1,18
made he,2,1,27
in it,2,3,89
adam which,2,2,1
lord appeared,2,3,21
lo all the,3,1,2
of thy days,3,1,3
i will bless them that,5,1,1
said unto cain why,4,1,1
sign of the son of,5,1,1
keeper of sheep but cain,5,1,1
at my hand,3,2,2
and even unto the,4,1,1
of the stone,3,1,1
them out but,3,1,1
cleave unto his wife,4,2,1
took of the fruit thereof,5,1,1
out of all,3,1,51
the sabbath day,3,1,50
then understood,2,1,2
journeyed,1,5,33
i have given you every,5,1,1
by reason of transgression,4,1,1
found the,2,2,19
prophesied also,2,1,1
songs,1,1,20
saying turn ye,3,1,1
forth to thee and thou,5,1,1
among the people and,4,1,11
thou eat of it,4,1,1
thy sorrow and,3,1,2
if so,2,1,18
the oath sake,3,1,1
me commandment,2,1,1
no poor among,3,1,1
flesh be saved,3,1,1
earth and the,3,8,38
god and from,3,1,1
stretched,1,3,71
name of the second river,5,1,1
hundred and ten years,4,1,5
days of thy,3,2,18
their own counsels,3,1,3
him ruler over,3,1,5
a city,2,2,56
believe that through,3,1,1
made me,2,1,46
it divide,2,1,1
and his heart,3,2,13
the power of the holy,5,1,2
unto them that are with,5,1,2
in me,2,3,81
is he,2,2,121
lord his,2,1,38
take thee,2,3,22
in my,2,13,245
and took them all away,5,1,1
take them,2,1,19
for nation shall,3,1,2
is in,2,6,363
knew that,2,3,36
over them,2,1,62
is it,2,7,128
made on,2,1,1
his lord,2,2,28
over thee,2,3,22
gnashing of,2,2,7
which is mine,3,2,1
thousands,1,1,62
itself after his kind and,5,2,1
through thine own,3,1,1
thy kindred and,3,1,5
abel whom,2,1,1
is my name and,4,1,1
you up to be,4,1,1
it in,2,4,118
behold i will raise,4,1,5
it it,2,2,16
this world,2,1,39
it is,2,13,743
hands they shall,3,1,3
smite his,2,1,2
and the second,3,1,21
and there they,3,1,16
safe and,2,1,3
all the proud yea,4,1,1
whom he had made,4,1,1
because of the ground which,5,1,1
process of time it,4,1,1
him in the,3,2,89
heavens shall,2,4,10
darkness,1,18,162
rest for,2,1,6
famine in the land and,5,1,1
of methuselah were,3,1,1
power which,2,1,3
if ye,2,1,162
sent his angel to,4,1,1
forth the living creature after,5,2,1
out of and,3,1,16
elijah the prophet before the,5,1,1
as pertaining,2,1,2
floods that,2,1,1
would have,2,4,46
be punished,2,1,6
honor,1,1,1
that on the,3,1,19
people and say,3,2,4
and earth shall,3,1,3
which i will,3,2,9
is me,2,1,7
withstand,1,1,10
whirlwind,1,1,27
god saw that the wickedness,5,1,1
brethren,1,8,564
charge that,2,1,2
strive with man for,4,1,1
the face of the,4,11,69
you it shall,3,1,6
shall be one,3,2,10
is my,2,8,128
his love,2,2,7
land a,2,2,8
and to keep the,4,1,2
my punishment,2,1,1
me a,2,4,59
me i,2,7,107
priest had,2,1,2
behold thine,2,1,2
off from among the,4,2,1
is no,2,3,156
and i was,3,4,26
lord how,2,1,24
remainder,1,2,6
to the remnant of the,5,1,1
the fruit of the trees,5,1,2
because of the famine,4,1,1
unto the lord and,4,7,71
unto cain and to his,5,1,1
and for seasons,3,2,1
stones were,2,1,2
bedstead,1,1,2
in our image,3,2,1
they multiplied,2,1,1
it no,2,1,7
is on,2,1,33
famines,1,1,3
of his house neither,4,1,2
new,1,11,151
was kept in,3,1,1
in the lord jesus christ,5,1,1
in the court of,4,1,15
and endless,2,2,1
the lord god commanded the,5,1,1
bruise thy head,3,1,1
thou and thou,3,1,2
in ur,2,2,1
can not see,3,1,4
wherefore they are,3,1,1
the ground and breathed,4,1,1
hosts that it,3,1,1
of the garden,3,9,9
famine prevailed,2,1,2
voice of thy brother,4,1,1
days that he,3,1,3
to fear,2,2,11
he shall rule,3,1,3
knew this,2,1,1
those days the,3,1,7
the firmament of the,4,3,3
made to,2,4,14
son even,2,1,4
unto your children,3,2,2
servant whom his,3,2,3
seen nor,2,1,2
decided,1,1,1
living for,2,1,2
day and night,3,1,28
blood even the blood of,5,1,1
therefore he,2,1,39
desolate because they,3,1,1
for they shall,3,2,36
in the god,3,1,2
breathed into his nostrils the,5,2,1
the air and brought them,5,1,1
the wind and,3,1,17
on the face,3,2,6
the lord god to,4,1,6
turned every way to keep,5,1,1
to receive thy,3,1,1
lands,1,1,46
thou go,2,1,27
from whence he,3,1,4
or else i,3,1,3
there believe him,3,1,1
be left here,3,1,1
his charge,2,1,4
fowl of,2,10,11
conceived and bare enoch,4,1,1
ye shall receive the,4,2,3
the fishes,2,1,11
one year,2,1,8
i have created,3,2,4
pleased to,2,1,4
the temple and his,4,1,1
therefore it,2,2,14
to bring to pass,4,1,1
and behold the,3,2,60
is to,2,4,72
the commandments,2,5,47
therefore is,2,1,10
brought her unto the,4,2,1
if cain shall be avenged,5,1,1
thou in,2,3,54
the truth of,3,1,11
of the holy,3,6,62
they would not,3,2,11
out of the field,4,1,9
because thou done this thou,5,1,1
them all i,3,1,1
it to,2,5,154
of eternal life,3,1,3
of them which,3,1,20
up upon,2,2,25
the ground but,3,1,2
all the children of,4,3,40
the field and every,4,2,1
me after,2,2,4
herb for meat,3,2,1
of canaan and,3,2,20
it up,2,2,44
the famine and,3,1,22
the days will,3,1,5
and all them that,4,1,2
the holy ghost fell,4,3,2
divide the light from the,5,2,1
my flesh she shall be,5,1,1
thy sorrow,2,1,3
in the firmament,3,4,5
adam knew eve his wife,5,1,1
go before thy,3,1,1
epistle of james,3,1,1
and the earth were finished,5,1,1
shall be famines and,4,1,2
the living creature after,4,2,1
the heavens and,3,5,33
the tree was,3,1,1
come and,2,2,160
array against,2,1,15
the wicked and,3,2,22
one end,2,1,12
commanded thee and,3,1,5
of hearing and their eyes,5,1,2
lights the greater light to,5,2,1
get gain,2,1,1
called on the,3,1,5
commandment that,2,2,6
was also the,3,1,1
what,1,32,985
these words,2,7,74
speaking to,2,2,2
blind,1,2,82
nod,1,1,1
my life that i,4,2,1
nor,1,8,755
ought to have,3,1,2
not,1,174,6780
many false prophets shall,4,1,1
now,1,46,1356
they shall hear,3,1,5
heaven shall be,3,1,4
and again he,3,1,11
the garden but of,4,1,1
lord had made,3,1,9
beloved and,2,2,11
kind and cattle after,4,2,1
given you every,3,1,1
watered,1,2,11
book of the,3,1,95
the lord neither,3,1,11
will kill you,3,1,1
unto a land that i,5,1,1
aloof,1,1,1
contained,1,2,5
talked with me,3,1,14
the of mine,3,2,1
lord saying o,3,1,1
to see if,3,1,3
lord saying i,3,1,2
were baptized,2,1,10
god created man,3,2,3
with glory,2,2,6
time even the,3,1,1
portion with the,3,1,3
unto all the,3,1,75
put forth his hand,4,1,12
in the land,3,18,324
which is full,3,2,2
said let the earth,4,2,2
the gift of,3,5,13
created these,2,1,1
that mourn,2,1,4
tree of which i commanded,5,1,1
made an,2,3,65
nation shall rise against nation,5,1,3
known in what,3,1,1
of by daniel the prophet,5,2,2
and it became,3,1,7
me for they have,4,1,1
point of,2,1,4
eating and drinking marrying,4,1,1
them take,2,1,17
act of,2,1,1
when,1,68,2834
is pleasant to the,4,2,1
our wives,2,1,4
therefore be,2,1,9
unto the lord and said,5,1,13
and beast and the creeping,5,1,1
may be well with,4,1,8
years old when,3,1,41
eyes unto,2,1,7
not stand in,3,1,3
and said why is,4,1,1
the oath which i have,5,1,1
had made and,3,3,11
this gospel shall be,4,1,2
all people that,3,1,2
the name of the,4,14,183
presence of the lord,4,2,15
voice from heaven saying,4,1,8
thou me,2,1,64
a father of,3,1,4
zion in,2,2,1
workmanship of,2,5,1
all things made,3,1,1
zion is,2,2,2
way of the,3,1,86
to destruction,2,1,6
the four quarters of the,5,2,1
life and i,3,1,6
and twelve,2,1,21
the firmament and divided the,5,1,1
pure and,2,1,8
shalt be a blessing,4,1,1
otherwise,1,5,17
all nations for my name,5,1,1
face from me,3,1,4
and adam called,3,1,1
ascend up,2,1,3
these words unto me,4,1,1
lord had,2,9,105
it fell upon,3,1,2
unto the lord and the,5,1,11
will give to,3,1,2
multitudes,1,2,24
though they,2,1,38
and the powers of the,5,1,2
will make of thee,4,1,5
god doth know that,4,1,1
as at other times,4,1,7
of the sons,3,1,162
eight hundred and thirty,4,1,1
found an help,3,2,1
and his mother,3,2,53
bare unto,2,1,13
to behold the,3,1,3
alone,1,3,108
strive,1,1,22
along,1,1,30
shall it bring forth,4,1,1
for adam,2,3,2
and replenish the,3,2,2
said let there be lights,5,1,1
is to be,3,1,29
laid my,2,1,1
was covered with,3,1,3
of soul and,3,1,2
of the fruit,3,7,19
the and it,3,1,5
deliver thee from,3,1,4
bare his brother,3,1,1
the souls that,3,1,14
over the sea and,4,1,3
justice and,2,2,6
of sins that,3,1,1
in the last,3,4,11
garden thou freely,3,2,1
should be shortened,3,1,1
before the foundation of,4,2,3
inherit the kingdom of god,5,1,4
there or,2,1,1
brother,1,23,402
out of the burning,4,1,3
he that me,3,1,13
another seed instead of,4,1,1
were the people,3,2,1
blessed but the,3,1,1
hand shall,2,1,25
thy seed and,3,2,6
became into four heads,4,2,1
evil among,2,1,2
they would,2,5,38
from the place of the,5,1,1
not understand,2,1,14
turn from,2,1,26
the brightness of the,4,1,3
was among the,3,1,4
living god,2,1,30
the altar of,3,1,60
the people and as,4,1,2
the imagination of,3,1,12
they went down,3,1,6
as he sat upon,4,1,2
not hid from,3,1,5
spake unto the lord saying,5,1,1
mouth as,2,1,4
upon the name of the,5,3,8
jared lived after he begat,5,1,1
there on,2,1,3
was and the,3,1,16
the hypocrites,2,1,6
flight be not in the,5,1,2
be accounted,2,1,5
abel he also brought,4,1,1
hundred years and begat sons,5,1,4
and many of,3,2,13
the greater,2,6,8
have we not taken,4,1,1
image,1,8,101
commandments of the lord,4,1,24
rehearse,1,1,2
for the remission,3,3,5
the church and he,4,1,1
also the coming of,4,2,3
after that,2,3,113
made after,2,1,2
and make thy name,4,1,1
even unto this,3,1,16
that light,2,2,6
fowl after,2,2,2
delivered from the,3,1,6
epistle of,2,1,18
that we were,3,2,1
glory which,2,1,6
will greatly,2,1,3
name seth,2,2,2
work and toil of,4,1,1
conceived,1,4,46
the darkness they,3,1,1
whom,1,15,763
enos lived ninety,3,1,1
good to,2,1,34
was caught,2,2,3
thou thereof,2,2,1
shall be avenged truly,4,1,1
shall rule over,3,1,5
and unto enoch was,4,1,1
the to go,3,1,1
the upper,2,2,19
peace,1,6,429
on the west and,4,1,4
him with the blessings of,5,1,1
there in,2,1,20
his countenance,2,2,15
there is,2,6,421
coming up out of the,5,1,2
than that which is,4,1,1
four of,2,1,2
all the days of seth,5,1,1
and his soul,3,1,8
saying wilt thou not,4,1,1
after thee,2,4,27
and creeping,2,2,4
will rest,2,1,1
therefore we,2,1,16
make coats of skins and,5,1,1
the creation,2,2,5
an hundred and,3,1,69
called i,2,1,2
and finding,2,2,4
will give it,3,1,16
in sorrow shalt thou,4,1,1
of thy sons,3,1,7
secret that,2,1,3
the desires,2,1,3
