nGram,size,mormonFreq,nonMormonFreq
among the elders of the,5,1,1
began to be much,4,2,1
and we are in,4,1,2
their faces that they,4,1,1
the wicked that,3,2,5
light of israel shall be,5,1,1
same servant,2,1,1
cried aloud,2,1,4
this which is,3,1,2
heard for their,3,1,1
four hundred men with,4,1,1
to be gathered,3,3,2
be made smooth and,4,1,1
the sleep,2,1,2
him to give,3,1,2
reap nor gather,3,1,1
for a stone of,4,1,1
israel and such as,4,1,1
cattle,1,7,153
that is the,3,1,20
him that thee and from,5,1,1
away from jerusalem and from,5,1,1
was buried in the,4,1,8
his fellow,2,2,9
turn to him the other,5,1,1
that i am god,4,2,2
know how that it,4,1,1
the manifestation of the spirit,5,2,1
him be your,3,2,4
father ye,2,1,2
with god who,3,1,1
all nations and tongues,4,1,1
the inhabitants like a,4,1,1
another and the lord,4,1,1
name and in,3,1,1
do the will,3,2,3
they may dwell with,4,1,1
because of the transgression of,5,2,2
come that,2,20,20
and be ashamed,3,1,4
of war for,3,1,2
that is thy,3,1,3
the kingdom was,3,1,5
unto you love your,4,1,1
repented and,2,4,2
scab the crown,3,1,1
found him they,3,1,1
him and give,3,1,1
not break through nor,4,1,1
not the welfare,3,1,1
be of god or,4,1,1
and let it,3,1,14
sweet smell,2,1,2
father we,2,2,2
not that there,3,2,2
the lord bless,3,6,5
the other to,3,1,2
i answered,2,1,12
sheep have gone astray we,5,1,1
by a mighty one,4,1,1
authority over,2,11,3
ear,1,13,120
young ones shall lie down,5,2,1
eat,1,30,655
despised and we esteemed him,5,1,1
jews at,2,1,1
jews as,2,2,1
my father and my mother,5,1,5
ye even,2,1,3
for there is,3,5,44
and with precious,3,1,2
advantage,1,10,4
and now we call the,5,1,1
free from the,3,1,1
father so,2,1,2
of the door moved,4,1,1
god that they,3,11,3
thrust,1,10,50
thereof and the,3,5,57
not enter into the,4,1,11
leaves so the holy seed,5,1,1
jews by,2,1,1
to cease and,3,1,8
exalted in judgment and god,5,1,1
people and upon thy,4,1,2
father to,2,8,21
life that,2,7,9
vineyard,1,101,69
not resist,2,2,1
will ye do,3,1,3
life than,2,1,1
god had given,3,1,2
the wilderness and he,4,2,3
and the weapons of his,5,1,1
therefore they could not,4,1,1
and carried our,3,1,1
seeing ye know,3,1,1
or naked,2,1,2
which were above,3,1,1
the other on,3,2,8
despise the,2,4,5
jews do,2,1,1
their and their,3,9,13
thy face that thou appear,5,1,1
i know o,3,1,1
i will also make it,5,1,1
convince,1,5,2
them and said unto,4,2,8
the heavens were opened and,5,1,1
children from,2,2,1
upon them to,3,3,5
his deeds,2,1,8
according to your words,4,1,1
shall cry unto the,4,2,1
the desolation,2,1,4
that in the,3,42,58
the other or,3,1,2
shall be carried upon their,5,2,1
battle were,2,1,1
the people that walked in,5,1,1
the fruits of your ground,5,1,1
scorched with,2,1,1
called and the,3,3,2
he sat in his house,5,1,1
soul from the,3,1,9
head and tail,3,1,1
they been,2,5,1
o house of,3,29,30
rent their,2,1,4
near me,2,1,1
wrought among the,3,3,3
the west of the,4,7,1
hewn and to,3,1,1
one into,2,1,7
the world as a,4,1,1
to her wallowing in the,5,1,1
holy ghost and,3,12,15
that no man,3,4,24
and the chief ruler of,5,1,1
them is a,3,1,1
be fulfilled which were,4,1,1
of his shoulder the,4,1,1
for the things,3,3,7
of on the other,4,1,2
is mine saith,3,1,1
raise up seed unto,4,2,3
also shall worship because,4,1,1
for they shall obtain,4,1,1
thank thee o,3,2,2
the kingdom of my father,5,2,1
shall burn as an,4,1,1
from me that,3,1,3
he returned to,3,5,7
thou give me,3,1,5
army because,2,1,1
repent ye,2,23,5
father of,2,22,95
the rod of him,4,1,1
that we did,3,37,1
and prove,2,1,3
unclean things,2,1,1
hath given them,3,3,3
people thus saith the,4,1,3
the rod of his,4,3,6
six thousand men,3,3,2
near my,2,1,2
heart the bricks are,4,1,1
from the west and these,5,1,1
vain to serve god and,5,1,1
ye from the,3,1,1
beguiled,1,2,5
thy stranger that is within,5,1,3
began to preach and,4,2,1
a lake of,3,5,1
them in a,3,4,6
they bear,2,2,6
into heaven i,3,1,1
and smoke,2,1,2
they beat,2,1,2
be many things,3,1,1
have we not prophesied in,5,1,1
fled for,2,1,2
best place,2,1,1
they shall not hunger,4,1,1
lord hath broken the,4,1,1
i know in,3,2,1
caused the waters to flow,5,1,1
hosts which in mount,4,1,1
stars of heaven and,4,1,5
with the spirit of the,5,1,1
to prove,2,4,9
that see thee shall,4,1,1
errand,1,1,3
children in,2,2,14
communion,1,1,4
the dust for,3,3,1
behold they come,3,1,1
flee for,2,3,4
of into the,3,3,3
strengthen thy stakes,3,2,1
would let,2,1,2
minister,1,35,100
shall be for a sanctuary,5,1,1
the power of their,4,3,1
it passed,2,1,2
their mouth and with,4,1,1
flesh shall,2,2,18
do not this,3,2,3
forth,1,610,888
the lord saying whom,4,1,1
his works and his,4,1,1
who have spoken,3,1,3
do not know,3,10,1
read this i,3,1,2
father is,2,1,12
him and crucify,3,1,1
that hath a,3,1,15
captivity because they have no,5,1,1
behold the angel of the,5,1,3
father in,2,39,42
that day shall the,4,4,9
as ye are,3,4,10
their tribes,2,1,5
is passed,2,1,5
shall be valued,3,1,1
this day have,3,1,7
chance that,2,1,1
do a,2,6,8
forts,1,5,6
and whatsoever ye shall loose,5,1,1
yea and all that do,5,1,1
other side of,3,2,21
end,1,161,307
forty,1,35,158
do i,2,5,42
in heaven hallowed,3,1,2
and these were the,4,5,7
nations the kings,3,1,1
lowliness,1,4,2
great city because,3,1,1
the wherefore,2,2,1
repent or,2,3,1
that he saw,3,2,2
repent of,2,42,5
not find it,3,2,4
children of,2,174,1393
things mean,2,2,2
four of the,3,1,1
people and will have,4,1,1
not unto them,3,1,10
near to,2,5,44
i know of,3,8,2
shall cast out the,4,1,1
not unto thee,3,2,7
to him whom man,4,1,1
temporal but,2,1,1
vineyard and,2,22,15
isles,1,11,27
and the power and the,5,1,2
mock him,2,2,3
father he,2,4,13
whole art dissolved for there,5,1,1
your sins and,3,13,1
his work that we may,5,1,1
am an,2,1,8
and have tasted of,4,1,1
hallowed be thy,3,1,2
israel both,2,1,4
for this is,3,4,30
name and ye,3,2,1
but thou art the,4,1,2
a and,2,12,32
be forsaken of,3,1,1
as many as were,4,12,5
your turning,2,1,1
shall tread down,3,1,3
be scattered upon,3,4,1
house of israel hath,4,1,1
and a time of,4,1,1
kingdom and with,3,1,1
saith the lord concerning the,5,1,7
shall wax old as,4,1,2
shall be judged by the,5,1,2
to tremble that did,4,1,1
the first year of,4,6,12
i buried,2,1,2
faithfulness the,2,2,1
and they shall beat,4,1,2
this is the heritage of,5,1,1
i not as i,4,1,1
err,1,11,24
father that they,3,5,1
time did,2,1,2
for all,2,29,204
is taught by the,4,1,1
for his children for the,5,1,1
be at his,3,1,2
should know,2,10,4
make his way prosperous,4,1,1
me with their mouth and,5,1,2
which were in the,4,6,13
like an abominable branch and,5,1,1
but according,2,1,6
have spoken and,3,3,1
call it the,3,2,1
the manifestation of,3,2,2
tongues they shall take up,5,1,1
house of israel have,4,2,1
god are always,3,1,1
i shall come,3,2,2
they have been,3,27,5
the nations of the earth,5,1,6
father as,2,1,3
adversaries of judah,3,1,2
oath that they,3,2,1
waste it shall,3,1,1
father at,2,1,2
after the end,3,1,5
father had given,3,1,1
tents to,2,1,1
the spirit and power,4,2,1
who is one,3,1,2
come out and,3,1,1
for and,2,4,28
no seed and,3,1,1
upon me yea,3,1,1
journeys,1,1,9
hid as it were our,5,1,1
lord in that,3,1,5
children or,2,2,5
and smote,2,6,82
of the things which he,5,5,2
father by,2,2,3
it and also made,4,1,1
men gather grapes of thorns,5,1,1
the face of the waters,5,1,2
she conceived,2,1,16
hear and understand,3,1,1
nephew saith the lord,4,1,1
counsel together and,3,1,2
be tried,2,2,4
eve,1,3,4
lion among the flocks,4,2,1
clefts,1,1,5
should they,2,7,2
fire as we,3,1,1
land upon the,3,1,1
as an,2,4,66
burdens with,2,1,2
the lord commanded,3,16,104
shall feed his,3,1,1
and aaron said unto,4,2,4
holy one of jacob and,5,1,1
forth in the midst of,5,1,1
noah began to,3,1,1
voices,1,9,17
mist of,2,4,1
am he,2,11,22
and are driven,3,2,1
o ye people and ye,5,1,1
i have planted,3,3,2
wilt thou suffer,3,3,2
as have spoken have,4,1,1
of their tinkling,3,1,1
the signs of,3,1,3
at an,2,1,7
unto the king behold,4,3,4
remove out,2,1,2
when thou shalt be,4,1,2
as by,2,2,9
to a man whose,4,1,2
am the lord for,4,2,2
mixed,1,1,9
when the high priest,4,1,1
the lord and the lord,5,4,13
to your fathers,3,1,7
am in,2,4,15
did cast,2,13,9
nursing mothers they,3,2,1
face before,2,1,2
end of your,3,2,1
to rejoice in,3,3,2
man turn,2,1,2
i and,2,13,39
for the space of,4,69,1
in behold he shall,4,1,1
eye,1,35,116
will lay thy stones,4,1,1
isaac and with,3,2,1
smoke and none,3,1,1
them of jerusalem and of,5,1,1
he will fulfil,3,1,1
body than raiment,3,1,1
riches and the,3,3,2
death of his father,4,1,1
he made his grave,4,1,1
the passage they,3,1,1
is nigh at hand,4,2,2
for this purpose,3,1,2
heavenly father them,3,1,1
came upon the,3,7,5
wallowing,1,1,1
be wasted without inhabitant,4,1,1
way and the lord hath,5,1,1
speaking unto the,3,3,1
for in my house,4,1,1
answer the messengers of,4,1,1
they lifted up,3,1,12
height of,2,1,27
all the people that,4,3,48
was just,2,1,1
that wickedness,2,1,1
i might make,3,2,3
lord had done,3,7,3
to the judge,3,1,2
sit upon the,3,1,9
shall see all,3,1,1
is the love of god,5,1,2
touched thy lips and,4,1,1
was sold,2,2,6
are no more,3,3,3
than any man,3,1,2
shall give you a,4,1,2
a sign or a,4,1,1
as he sat,3,5,8
snatch,1,2,1
moreover the word of,4,1,13
will not take,3,1,6
upon all the ships,4,2,1
any one that,3,1,1
holy holy is,3,1,1
of my name,3,1,1
stand before the,3,10,10
tents in,2,10,1
jews from,2,1,4
that he said,3,8,13
your flocks and,3,1,4
swear saying i will not,5,1,1
to mingle,2,1,1
shall see and,3,2,8
as he,2,67,244
returned with their,3,1,1
o all,2,4,1
that ye are,3,43,15
am no,2,2,5
prophesied among them,3,1,1
all the cedars of lebanon,5,1,1
are over all,3,3,1
which was upon the face,5,1,1
hewn stones,2,1,1
my salvation shall,3,1,2
at he,2,2,3
as if,2,50,28
in the water under the,5,1,1
i ask,2,9,3
were upon them,3,1,1
as in,2,16,52
will according,2,1,1
cup of trembling,3,2,3
as it,2,43,164
our god for,3,1,14
heavenly father that,3,1,1
the lord surely,3,1,2
said surely this,3,1,1
an of,2,6,29
delivered from,2,5,10
ordained,1,19,35
heaven and earth and,4,2,6
them out of his land,5,1,1
you they shall be,4,1,1
at is,2,1,1
thou multiplied the nation and,5,1,1
out of the vineyard,4,1,3
whose waves roared the lord,5,1,1
tree forth good,3,1,1
of fruits,2,1,2
and i will not,4,6,17
not yea thou,3,1,1
say mine idol,3,1,1
burned,1,20,98
oppression for righteousness but behold,5,1,1
soul have,2,1,1
wherefore i have,3,3,4
upon the high mountain,4,1,1
far,1,33,173
of your inheritance,3,3,2
fat,1,3,130
forth to preach,3,2,1
the laying,2,2,1
many of them which,4,1,1
they shall fret themselves,4,1,1
my sisters,2,1,1
saith thou shalt,3,1,1
highway of the fuller,4,1,3
strait,1,11,10
forth throughout all,3,3,1
unto him take heed and,5,1,1
therefore he had,3,3,1
hated of,2,2,5
wondered,1,1,15
they desire,2,1,2
anger and in his,4,1,1
which john,2,1,1
ask the father in,4,6,1
not heard shall they consider,5,2,1
counsel together and it shall,5,1,1
neither shall it be,4,2,7
as joseph,2,1,3
and he that shall,4,3,7
as my,2,8,23
nursing mothers,2,3,1
them into cedars,3,1,1
enter into the city,4,1,6
am prudent and i have,5,1,1
be opened,2,6,15
children be,2,1,7
a bad,2,1,2
are filled with,3,4,2
that ye all,3,1,3
at me,2,1,2
to work,2,6,16
o arm,2,1,1
that thou shalt have,4,1,1
thy servant,2,5,175
greater than the,3,3,6
children by,2,1,3
shall they see and,4,2,1
at my,2,9,34
of abraham,2,11,50
people that they shall,4,2,1
fed,1,4,31
have compassion upon,3,1,4
as of,2,2,31
whiter than,2,1,2
and word,2,1,1
us according to,3,4,3
children as,2,1,2
them hath declared,3,1,1
few,1,59,65
that we have not,4,1,1
ease in zion,3,1,1
the seventh year of,4,2,5
to condemn,2,1,2
the hand of his father,5,1,1
and work,2,4,7
cities throughout all the,4,1,1
space of,2,82,16
people to establish the earth,5,1,1
sin he shall see his,5,2,1
my a song of my,5,1,1
his people who,3,6,1
i will exalt my throne,5,1,1
to the neck and,4,1,1
and all these things,4,8,3
army to meet,3,1,1
o wretched,2,1,1
will not receive,3,2,2
of them out,3,2,1
soul hath,2,3,5
out shall,2,1,1
fought,1,33,64
men having,2,1,2
of the daughters of the,5,2,7
thine hand the cup,4,1,1
child for more are,4,1,1
that the earth,3,3,3
have brought,2,17,47
and condemn,2,3,3
chased roe and,3,1,1
i looked that it,4,1,1
a bed,2,1,10
not every one that saith,5,1,1
disfigure their faces,3,1,1
about twenty,2,2,1
be an,2,14,65
thou whole,2,2,2
the lord which was,4,5,1
be at,2,7,30
be as,2,26,112
the people to it shall,5,1,1
the moon,2,4,35
all that ye,3,1,5
baptize,1,28,9
from the law,3,1,4
over the land and,4,1,2
reprove with equity for the,5,2,1
the duty,2,1,4
over and thou laid,4,1,1
and preaching the word of,5,1,1
fit,1,12,9
be by,2,6,4
their enemies round,3,1,2
and shall not be,4,1,11
their ignorance,2,1,1
theirs is the kingdom,4,2,2
that against thee,3,1,1
nation that,2,1,11
a good tree can not,5,1,1
kept the commandments,3,5,1
away the right from,4,1,1
the nations,2,32,175
the dust,2,35,66
as to,2,33,13
appointed in,2,2,1
burden shall be taken away,5,1,1
that bear the vessels,4,1,1
the utter,2,1,13
which if a,3,1,6
unto me these are,4,2,3
unto me thou art,4,1,4
which were of old,4,1,2
i know that thou art,5,4,3
at to,2,1,4
beauty of the,3,1,3
works and their,3,1,1
then is a,3,1,2
father full,2,2,1
of men and of beasts,5,1,1
fellowship one with another,4,1,1
and their multitude dried up,5,1,1
and eat and live,4,1,1
also built,2,2,2
lord thy god,3,11,305
needs,1,45,16
be forsaken of both her,5,1,1
behold evil,2,1,2
things against,2,5,4
fly,1,3,25
heart be also,3,1,2
also among the people,4,2,1
that the wrath of,4,3,1
the most,2,24,75
and the holy ghost,4,10,3
as we,2,21,41
rod of his mouth,4,2,1
lord shall set up,4,1,1
he also himself,3,1,1
the more,2,45,36
and the fine linen,4,1,1
before thee for,3,1,8
the tradition,2,12,6
thou shalt become,3,1,2
them to err and,4,1,2
both down and in pieces,5,2,1
who was with,3,1,1
dry ground and the,4,2,1
will exalt my throne above,5,1,1
men would not,3,1,1
unto my brethren and,4,2,1
servant o israel in whom,5,1,1
sling and with,3,2,1
be in all,3,1,3
adversaries and,2,2,5
thy son at the end,5,1,1
as ye,2,36,76
be he,2,1,21
the days of their,4,1,5
queen and,2,6,4
set him at,3,1,2
may increase,2,1,1
brimstone,1,10,15
candle and,2,1,2
wicked between him that god,5,1,1
for,1,2522,8971
their eyes lest they,4,1,1
and the redemption,3,2,1
garment,1,9,86
not cause her light to,5,1,1
will contend with me,4,1,1
to say within yourselves,4,1,2
needy,1,10,38
be in,2,31,157
slaughter that,2,2,1
of the father in,4,2,3
my people and i will,5,1,13
the wrath of god is,5,3,1
redemption in,2,1,1
then flew one,3,1,1
be it,2,5,26
but take heed,3,1,2
which was good and,4,1,2
of your fire and in,5,1,1
disposition,1,3,1
his own sins,3,1,1
did not many,3,1,1
that he should not go,5,1,2
unto me again and,4,1,1
the fiftieth year,3,1,2
whatsoever things,2,10,7
the sword of the,4,1,14
father in me,3,2,2
the ransomed to,3,1,1
the dust of their feet,5,1,1
right hand,2,17,167
christ have,2,1,2
make them rulers,3,1,2
given to them,3,1,4
of the desolate,3,1,1
and behold he but he,5,2,2
them and the lord,4,1,6
the viol,2,1,2
father in my,3,13,2
the deaf to hear and,5,2,1
what shall we do unto,5,1,2
meet for him,3,1,2
when ye shall,3,17,18
lift it up,3,2,3
inhabited neither shall,3,1,1
hundred and eightieth,3,1,1
from and from the islands,5,1,1
be taken by the hand,5,1,1
fro,1,6,25
he dwelt in a,4,1,1
in thine anger,3,2,4
who is not,3,2,1
a bow,2,3,8
of israel yet,3,1,1
to their own land and,5,1,1
of that say,3,1,1
the gates of the,4,2,16
that ye can,3,21,4
of the father he,4,1,1
of israel yea,3,2,1
because of the way,4,1,1
lie unto,2,1,9
i will remember the,4,1,3
shall he say,3,1,2
the mote,2,3,6
people that walked in darkness,5,1,1
called thee as,3,1,1
not shed,2,3,2
shall call his,3,1,2
the moth,2,2,3
i bid,2,4,3
intercession for,2,4,5
be in any,3,1,1
return the consumption decreed,4,1,1
of which are,3,1,7
of the things pertaining,4,1,1
author,1,3,3
arise princes also shall worship,5,1,1
be my,2,6,45
precepts and,2,1,4
where there,2,7,13
of those things which are,5,1,2
harp and the viol the,5,1,1
blessed are the meek,4,1,1
enemies together the syrians before,5,1,1
up their voice,3,2,12
and that night,3,1,1
be no,2,42,94
hath comforted his people and,5,1,1
is spoken,2,1,5
waste places of,3,5,2
of the lord behold,4,3,1
there was nothing in,4,1,4
peace be removed saith,4,1,1
waters which thou,3,1,1
there was one,3,10,2
the kingdom which,3,2,1
wonderful works,2,1,9
assemblies a cloud and smoke,5,1,1
be of,2,18,97
sufficient,1,19,13
ask the father in my,5,4,1
for we have seen,4,1,2
will destroy,2,13,31
be on,2,2,20
be or,2,1,1
the days of there,4,3,1
which is a,3,8,5
o that ye,3,3,1
the ancient days,3,1,1
jacob jacob shall not now,5,1,1
